level_0,index,Radiance,c2_1,c3_1,water_Reflectance_1,c2_2,c3_2,water_Reflectance_2,Mean_water_Reflectance,Standard_deviation_water
249,249,599.0,131.4402,116180800.0,105.3698,131.4402,102459600.0,92.9254,99.1476,8.799519627797874
250,250,600.0,131.6713,116298900.0,105.2916,131.6713,102556500.0,92.85,99.07079999999999,8.797539728810555
251,251,601.0,132.0428,116497600.0,105.1751,132.0428,102760500.0,92.773,98.97405,8.769609010953685
252,252,602.0,132.6202,116711300.0,104.9092,132.6202,103001300.0,92.5855,98.74735,8.714171839308658
253,253,603.0,133.2067,117064400.0,104.7631,133.2067,103270900.0,92.419,98.59105,8.72859681764486
254,254,604.0,133.9072,117528400.0,104.6283,133.9072,103620000.0,92.2466,98.43745,8.755184032617471
255,255,605.0,134.76,118078000.0,104.4524,134.76,104077500.0,92.0674,98.2599,8.757517484995384
256,256,606.0,135.6378,118669600.0,104.2963,135.6378,104637200.0,91.9634,98.12985,8.72067722169558
257,257,607.0,136.5502,119332500.0,104.1781,136.5502,105231300.0,91.8677,98.02289999999999,8.704767319118876
258,258,608.0,137.5102,120067500.0,104.088,137.5102,105852800.0,91.7652,97.9266,8.713535443205588
259,259,609.0,138.5602,120881100.0,103.9992,138.5602,106515900.0,91.6403,97.81975,8.739061998006427
260,260,610.0,139.6188,121722400.0,103.9289,139.6188,107258800.0,91.5796,97.75425,8.732273772907032
261,261,611.0,140.7263,122581800.0,103.8392,140.7263,108047600.0,91.5273,97.68325,8.70582797929066
262,262,612.0,141.9164,123452300.0,103.6996,141.9164,108841300.0,91.4264,97.563,8.678462946858737
263,263,613.0,143.0099,124327600.0,103.6361,143.0099,109573200.0,91.3374,97.48675,8.696494169778989
264,264,614.0,144.0255,125130300.0,103.5699,144.0255,110303600.0,91.2976,97.43375,8.677826550755668
265,265,615.0,145.0,125871100.0,103.4828,145.0,111031600.0,91.2828,97.3828,8.626702730475882
266,266,616.0,146.0841,126704900.0,103.3953,146.0841,111671300.0,91.1276,97.26145,8.674573859562212
267,267,617.0,147.0217,127439400.0,103.3314,147.0217,112306400.0,91.0609,97.19615,8.676553758549531
268,268,618.0,147.8143,128077000.0,103.2915,147.8143,112915500.0,91.0641,97.17779999999999,8.646077456280393
269,269,619.0,148.5398,128676500.0,103.2682,148.5398,113441300.0,91.0413,97.15475,8.645723902889788
270,270,620.0,149.2752,129266700.0,103.2308,149.2752,113943200.0,90.9937,97.11225,8.6529363920579
271,271,621.0,149.7008,129563800.0,103.1738,149.7008,114213800.0,90.9504,97.0621,8.643249029155644
272,272,622.0,149.79,129562000.0,103.111,149.79,114252800.0,90.9273,97.01915,8.61517688994254
273,273,623.0,150.5221,130243900.0,103.1495,150.5221,114791400.0,90.9116,97.03055,8.653502077482846
274,274,624.0,150.9771,130606700.0,103.1252,150.9771,115128500.0,90.9037,97.01445000000001,8.641905526271396
275,275,625.0,151.1236,130658200.0,103.0658,151.1236,115233300.0,90.8984,96.9821,8.6036510494092
276,276,626.0,151.1648,130692300.0,103.0646,151.1648,115250700.0,90.8872,96.9759,8.610722117221057
277,277,627.0,151.1992,130702000.0,103.0489,151.1992,115256100.0,90.8709,96.9599,8.611146381289775
278,278,628.0,151.1569,130609100.0,103.0044,151.1569,115197700.0,90.8502,96.9273,8.594317239897538
279,279,629.0,151.0015,130388700.0,102.9364,151.0015,115051100.0,90.828,96.88220000000001,8.561931749319195
280,280,630.0,150.7266,130190800.0,102.9676,150.7266,114834600.0,90.8224,96.89500000000001,8.587953278866859
281,281,631.0,150.3845,129895100.0,102.9673,150.3845,114569300.0,90.8187,96.893,8.590357441922883
282,282,632.0,150.0002,129497400.0,102.9151,150.0002,114261300.0,90.8066,96.86085,8.562002459997306
283,283,633.0,149.5836,129088300.0,102.8757,149.5836,113892900.0,90.7658,96.82075,8.562992409490969
284,284,634.0,149.1044,128691700.0,102.8894,149.1044,113533500.0,90.7704,96.8299,8.56942708119977
285,285,635.0,148.6547,128285800.0,102.875,148.6547,113208300.0,90.7841,96.82955,8.54955738064843
286,286,636.0,148.3118,127850500.0,102.7631,148.3118,112923000.0,90.7647,96.7639,8.484150003388665
287,287,637.0,147.8082,127447100.0,102.7879,147.8082,112432500.0,90.6782,96.73304999999999,8.562850988134727
288,288,638.0,147.3562,127071000.0,102.7988,147.3562,112072100.0,90.665,96.7319,8.579892261561326
289,289,639.0,147.0066,126716000.0,102.7554,147.0066,111869300.0,90.716,96.7357,8.51314138141732
290,290,640.0,146.7004,126353200.0,102.6751,146.7004,111571200.0,90.6632,96.66915,8.493695944934688
291,291,641.0,146.451,126128800.0,102.6673,146.451,111287700.0,90.5868,96.62705,8.542203470124088
292,292,642.0,146.285,125965800.0,102.651,146.285,111086000.0,90.5253,96.58815,8.574164696633716
293,293,643.0,146.23,125820700.0,102.5713,146.23,111006400.0,90.4944,96.53285,8.539657885711812
294,294,644.0,146.3586,125857800.0,102.5114,146.3586,111041800.0,90.4437,96.47755000000001,8.53315250332489
295,295,645.0,146.6286,125999600.0,102.4379,146.6286,111166100.0,90.3782,96.40805,8.527495649075401
296,296,646.0,147.011,126237500.0,102.3643,147.011,111373300.0,90.3111,96.3377,8.522899454997697
297,297,647.0,147.4678,126576700.0,102.3214,147.4678,111662300.0,90.265,96.2932,8.52516219669749
298,298,648.0,148.1216,126950400.0,102.1708,148.1216,112005000.0,90.1426,96.1567,8.505221785468029
299,299,649.0,148.8659,127474700.0,102.0794,148.8659,112461400.0,90.0571,96.06825,8.501049855459032
300,300,650.0,149.65,128177900.0,102.1049,149.65,113044900.0,90.0501,96.0775,8.524030825847593
301,301,651.0,150.566,128830400.0,102.0005,150.566,113634400.0,89.9691,95.9848,8.507484527167831
302,302,652.0,151.4767,129526500.0,101.9348,151.4767,114240200.0,89.9048,95.9198,8.506494577674168
303,303,653.0,152.4232,130279300.0,101.8908,152.4232,114867100.0,89.837,95.8639,8.523323719066404
304,304,654.0,153.5123,131088800.0,101.7964,153.5123,115523700.0,89.7094,95.75290000000001,8.546799664201801
305,305,655.0,154.7108,131966700.0,101.6844,154.7108,116254200.0,89.5774,95.6309,8.56094179982553
306,306,656.0,155.8271,132782800.0,101.5801,155.8271,116985000.0,89.4945,95.5373,8.545809714708138
307,307,657.0,156.8208,133523500.0,101.4995,156.8208,117686600.0,89.461,95.48025,8.512504985314251
308,308,658.0,157.8263,134322700.0,101.4565,157.8263,118383400.0,89.4173,95.43690000000001,8.512999960061089
309,309,659.0,158.7956,135066500.0,101.3957,158.7956,119009200.0,89.3414,95.36855,8.523677272457007
310,310,660.0,159.6764,135730100.0,101.3318,159.6764,119604400.0,89.2927,95.31225,8.512929249382967
311,311,661.0,160.4262,136300800.0,101.2822,160.4262,120201100.0,89.3188,95.3005,8.459401266047147
312,312,662.0,161.159,136858000.0,101.2339,161.159,120590400.0,89.2008,95.21735000000001,8.508686608695848
313,313,663.0,161.8021,137339600.0,101.1863,161.8021,120962300.0,89.1201,95.1532,8.532091843153125
314,314,664.0,162.3396,137708900.0,101.1225,162.3396,121322100.0,89.0893,95.10589999999999,8.508757319373968
315,315,665.0,162.7702,137925000.0,101.0133,162.7702,121599800.0,89.057,95.03515,8.454380807900717
316,316,666.0,162.9544,138073600.0,101.0077,162.9544,121678100.0,89.0136,95.01065,8.481109444229572
317,317,667.0,163.0085,138120600.0,101.0086,163.0085,121691000.0,88.9935,95.00104999999999,8.49595868663449
318,318,668.0,162.9946,138049200.0,100.965,162.9946,121685300.0,88.9969,94.98095,8.462724667918724
319,319,669.0,162.8979,137902400.0,100.9176,162.8979,121530500.0,88.9365,94.92705,8.471917056074144
320,320,670.0,162.6362,137612000.0,100.867,162.6362,121294500.0,88.9066,94.8868,8.457279945703588
321,321,671.0,162.2459,137213400.0,100.8167,162.2459,120977700.0,88.8876,94.85215,8.435147503452438
322,322,672.0,161.7658,136744900.0,100.7707,161.7658,120574300.0,88.8543,94.8125,8.426167247331382
323,323,673.0,161.1442,136173600.0,100.7368,161.1442,120042600.0,88.8036,94.7702,8.438046641255308
324,324,674.0,160.3411,135473600.0,100.721,160.3411,119435100.0,88.7969,94.75895,8.431611969546518
325,325,675.0,159.4371,134694300.0,100.7094,159.4371,118789700.0,88.8177,94.76355000000001,8.408701709836068
326,326,676.0,158.5697,133918700.0,100.6772,158.5697,118140900.0,88.8158,94.7465,8.387276374366117
327,327,677.0,157.3137,132894300.0,100.7049,157.3137,117232200.0,88.8365,94.7707,8.392226121834417
328,328,678.0,156.0799,131838200.0,100.6941,156.0799,116263400.0,88.7984,94.74625,8.411530136960817
329,329,679.0,154.9719,130814000.0,100.6263,154.9719,115325500.0,88.7121,94.6692,8.424611612412761
330,330,680.0,153.7458,129709200.0,100.572,153.7458,114403900.0,88.7049,94.63845,8.391306883018885
331,331,681.0,152.2702,128441000.0,100.554,152.2702,113298500.0,88.6991,94.62655000000001,8.382680180288403
332,332,682.0,150.7468,127136700.0,100.5386,150.7468,112184900.0,88.7151,94.62685,8.360477027359142
333,333,683.0,149.32,125871100.0,100.4889,149.32,111157400.0,88.7423,94.6156,8.3061005158859
334,334,684.0,147.8267,124442900.0,100.3522,147.8267,109897300.0,88.6225,94.48734999999999,8.294150411283843
335,335,685.0,146.3594,123059800.0,100.2318,146.3594,108636100.0,88.4836,94.3577,8.307231886735806
336,336,686.0,144.8736,121722700.0,100.1597,144.8736,107400100.0,88.3744,94.26705,8.333465548317823
337,337,687.0,143.3231,120407800.0,100.1495,143.3231,106191700.0,88.3251,94.2373,8.36111342346221
338,338,688.0,141.7938,119074800.0,100.1089,141.7938,105044300.0,88.3134,94.21115,8.340678037485924
339,339,689.0,140.3968,117821100.0,100.0405,140.3968,103940700.0,88.2548,94.14765,8.333748391030287
340,340,690.0,139.0968,116613600.0,99.9406,139.0968,102846600.0,88.142,94.0413,8.342870068507604
341,341,691.0,137.8007,115367500.0,99.8027,137.8007,101722300.0,87.9984,93.90055000000001,8.34690057716036
342,342,692.0,136.6794,114278100.0,99.6713,136.6794,100788400.0,87.9058,93.78855,8.319464834050327
343,343,693.0,135.603,113256400.0,99.5643,135.603,99908320.0,87.8299,93.6971,8.29747381315543
344,344,694.0,134.6382,112317900.0,99.4468,134.6382,99088070.0,87.733,93.5899,8.282907413462974
345,345,695.0,133.9924,111538000.0,99.2322,133.9924,98422520.0,87.5638,93.398,8.250804765597115
346,346,696.0,133.4954,110932700.0,99.0612,133.4954,97811640.0,87.3442,93.2027,8.285170155162776
347,347,697.0,133.0458,110407400.0,98.9253,133.0458,97350520.0,87.2264,93.07585,8.272371522423297
348,348,698.0,132.6665,109932200.0,98.7811,132.6665,97021180.0,87.1797,92.9804,8.20342861125761
349,349,699.0,132.5783,109563400.0,98.5152,132.5783,96672700.0,86.9243,92.71975,8.196003990055146
350,350,700.0,132.6364,109413100.0,98.3369,132.6364,96482970.0,86.7158,92.52635000000001,8.217358614846987
351,351,701.0,132.8489,109379700.0,98.1497,132.8489,96405790.0,86.5079,92.3288,8.23199572521754
352,352,702.0,133.192,109385600.0,97.9021,133.192,96414720.0,86.2929,92.0975,8.208944044150869
353,353,703.0,133.5096,109352600.0,97.6397,133.5096,96505140.0,86.1683,91.904,8.111504729703363
354,354,704.0,133.9875,109494600.0,97.4177,133.9875,96534380.0,85.8872,91.65245,8.153294740471479
355,355,705.0,134.5701,109642700.0,97.1275,134.5701,96609600.0,85.5819,91.35470000000001,8.163972052867399
356,356,706.0,135.2304,109753200.0,96.7504,135.2304,96792140.0,85.3249,91.03765,8.079048528446899
357,357,707.0,135.9882,110069000.0,96.4881,135.9882,97045700.0,85.0717,90.7799,8.072613856738098
358,358,708.0,136.6887,110332300.0,96.2232,136.6887,97247800.0,84.8119,90.51755,8.069007612154058
359,359,709.0,137.3942,110534700.0,95.9049,137.3942,97386690.0,84.4972,90.20105000000001,8.066462027741771
360,360,710.0,138.1422,110707500.0,95.5346,138.1422,97501370.0,84.1384,89.8365,8.058330299758127
361,361,711.0,138.8431,110924800.0,95.2388,138.8431,97725860.0,83.9064,89.5726,8.013216887118425
362,362,712.0,139.5978,111147200.0,94.914,139.5978,97958690.0,83.6516,89.28280000000001,7.963719412435372
363,363,713.0,140.3589,111298000.0,94.5275,140.3589,98106260.0,83.3235,88.9255,7.922424376414084
364,364,714.0,141.066,111348400.0,94.096,141.066,98133620.0,82.9288,88.5124,7.89640284686642
365,365,715.0,141.6838,111416100.0,93.7429,141.6838,98167410.0,82.5958,88.16935000000001,7.88219000056457
366,366,716.0,142.1191,111365400.0,93.4129,142.1191,98118310.0,82.3013,87.8571,7.857087709832439
367,367,717.0,142.4864,111213900.0,93.0456,142.4864,97976550.0,81.9708,87.50819999999999,7.831066180284774
368,368,718.0,142.879,111001900.0,92.6131,142.879,97766780.0,81.5705,87.0918,7.808297341930575
369,369,719.0,143.2688,110779800.0,92.1764,143.2688,97581670.0,81.1946,86.68549999999999,7.765305249634432
370,370,720.0,143.3973,110437500.0,91.8091,143.3973,97212230.0,80.8146,86.31184999999999,7.774285505755498
371,371,721.0,143.4014,109949600.0,91.4009,143.4014,96759650.0,80.4361,85.9185,7.753284434354254
372,372,722.0,143.3505,109312700.0,90.9037,143.3505,96262220.0,80.051,85.47735,7.674017764183244
373,373,723.0,143.205,108604200.0,90.4063,143.205,95641120.0,79.6153,85.0108,7.630389275784032
374,374,724.0,142.9266,107862100.0,89.9635,142.9266,94904270.0,79.1558,84.55965,7.642197959029848
375,375,725.0,142.4911,106980900.0,89.501,142.4911,94142200.0,78.7602,84.1306,7.594892515368475
376,376,726.0,141.8918,105941100.0,89.0056,141.8918,93342160.0,78.4206,83.7131,7.484725278859611
377,377,727.0,141.1055,104804000.0,88.541,141.1055,92338320.0,78.0096,83.2753,7.446824355388
378,378,728.0,140.2721,103556000.0,88.0064,140.2721,91318630.0,77.6067,82.80655,7.353698392305735
379,379,729.0,139.328,102248000.0,87.4836,139.328,90167940.0,77.1477,82.31565,7.308584979666033
380,380,730.0,138.2426,100870100.0,86.9822,138.2426,88878570.0,76.6417,81.81195,7.311837670859498
381,381,731.0,137.022,99352980.0,86.4372,137.022,87554090.0,76.1722,81.3047,7.25845110887991
382,382,732.0,135.5809,97701630.0,85.9039,135.5809,86147520.0,75.7451,80.8245,7.183356368717899
383,383,733.0,134.256,96138710.0,85.3642,134.256,84752590.0,75.2539,80.30905,7.149061689830348
384,384,734.0,132.949,94599120.0,84.8227,132.949,83342330.0,74.7293,79.776,7.1371115852283005
385,385,735.0,131.3613,92884990.0,84.2924,131.3613,81832330.0,74.2622,79.2773,7.092422436657305
386,386,736.0,129.7321,91119380.0,83.7285,129.7321,80297290.0,73.7842,78.75635,7.031681964153384
387,387,737.0,128.0114,89323220.0,83.1814,128.0114,78726470.0,73.3132,78.2473,6.9778711381050895
388,388,738.0,126.2728,87530500.0,82.6341,126.2728,77156440.0,72.8405,77.7373,6.92512097222857
389,389,739.0,124.6,85773510.0,82.0626,124.6,75623300.0,72.3515,77.20705000000001,6.866784662780683
390,390,740.0,122.8223,84061000.0,81.5885,122.8223,74030970.0,71.8531,76.7208,6.883967357563514
391,391,741.0,121.0696,82304340.0,81.0396,121.0696,72492390.0,71.3786,76.2091,6.831358613043227
392,392,742.0,119.3373,80514270.0,80.4275,119.3373,70979990.0,70.9037,75.6656,6.734343562664438
393,393,743.0,117.6061,78766590.0,79.8405,117.6061,69479460.0,70.4266,75.13355,6.656632527412048
394,394,744.0,115.8601,77272360.0,79.5065,115.8601,68058560.0,70.026,74.76625,6.703725839039069
395,395,745.0,114.2047,75658030.0,78.9729,114.2047,66685460.0,69.6078,74.29034999999999,6.622125716490135
396,396,746.0,112.5974,74091060.0,78.442,112.5974,65329380.0,69.1655,73.80375,6.559476055677007
397,397,747.0,111.0366,72634670.0,77.9808,111.0366,64013750.0,68.7255,73.35315,6.544485391915857
398,398,748.0,109.5605,71236940.0,77.5106,109.5605,62810610.0,68.3423,72.92644999999999,6.4829671019526245
399,399,749.0,107.996,69929520.0,77.1907,107.996,61538970.0,67.9282,72.55945,6.549576560740398
400,400,750.0,106.6584,68673290.0,76.754,106.6584,60436770.0,67.5489,72.15145000000001,6.50898863150029
401,401,751.0,105.4683,67486650.0,76.2794,105.4683,59463960.0,67.2113,71.74535,6.412115002477733
402,402,752.0,104.24,66404220.0,75.9401,104.24,58493760.0,66.8937,71.4169,6.396770785325987
403,403,753.0,103.1671,65415140.0,75.587,103.1671,57572430.0,66.5245,71.05575,6.408155204503087
404,404,754.0,102.1396,64449160.0,75.2196,102.1396,56787650.0,66.2783,70.74895000000001,6.322453862623276
405,405,755.0,101.2736,63664790.0,74.9403,101.2736,56132730.0,66.0739,70.5071,6.269491564712403
406,406,756.0,100.6119,63115650.0,74.7822,100.6119,55567720.0,65.8391,70.31065000000001,6.3237266548294135
407,407,757.0,99.94584,62523030.0,74.5736,99.94584,55009270.0,65.6117,70.09264999999999,6.33702026231572
408,408,758.0,99.48595,62047160.0,74.3481,99.48595,54627580.0,65.4577,69.9029,6.286462127460882
409,409,759.0,99.15088,61661290.0,74.1355,99.15088,54270660.0,65.2497,69.6926,6.283209436267416
410,410,760.0,98.89799000000001,61349840.0,73.9497,98.89799000000001,53966900.0,65.0505,69.5001,6.292684667135329
411,411,761.0,98.71,61111010.0,73.802,98.71,53787750.0,64.958,69.38,6.253652372813833
412,412,762.0,98.66175,61035210.0,73.7465,98.66175,53604400.0,64.7682,69.25735,6.348616813527183
413,413,763.0,98.73976,60961050.0,73.5988,98.73976,53548020.0,64.649,69.12389999999999,6.3284642702633604
414,414,764.0,98.85806,60919290.0,73.4603,98.85806,53603490.0,64.6384,69.04935,6.238025312949603
415,415,765.0,99.00695999999999,60977150.0,73.4195,99.00695999999999,53711750.0,64.6717,69.04560000000001,6.185628700463679
416,416,766.0,99.32559,61175580.0,73.4221,99.32559,53784640.0,64.5516,68.98685,6.272390702515275
417,417,767.0,99.69258,61353410.0,73.3646,99.69258,53935240.0,64.4941,68.92935,6.272390702515265
418,418,768.0,100.0896,61606290.0,73.3746,100.0896,54158980.0,64.5047,68.93965,6.271966438446559
419,419,769.0,100.53,61893500.0,73.3938,100.53,54413120.0,64.5235,68.95865,6.272249281159033
420,420,770.0,101.0464,62144400.0,73.3148,101.0464,54652010.0,64.4757,68.89525,6.2501875495860135
421,421,771.0,101.6614,62424450.0,73.1998,101.6614,54919130.0,64.3989,68.79935,6.223176070544685
422,422,772.0,102.1061,62772260.0,73.2866,102.1061,55155230.0,64.3939,68.84025,6.2880884730576145
423,423,773.0,102.5893,63092090.0,73.3135,102.5893,55434200.0,64.4148,68.86415,6.2923311137447335
424,424,774.0,103.1533,63419370.0,73.2906,103.1533,55765890.0,64.4459,68.86824999999999,6.254147347560659
425,425,775.0,103.68,63854080.0,73.4182,103.68,56094620.0,64.4965,68.95734999999999,6.308594569712023
426,426,776.0,104.1511,64172090.0,73.4501,104.1511,56383260.0,64.5352,68.99265,6.303786243599955
427,427,777.0,104.6173,64492670.0,73.4881,104.6173,56697410.0,64.6055,69.0468,6.280946694567625
428,428,778.0,105.084,64835550.0,73.5506,105.084,57015230.0,64.6791,69.11485,6.273097809296455
429,429,779.0,105.538,65174110.0,73.6167,105.538,57287570.0,64.7086,69.16265,6.298977917487877
430,430,780.0,105.9539,65454370.0,73.6431,105.9539,57463660.0,64.6527,69.14789999999999,6.357172805579542
431,431,781.0,106.2637,65718820.0,73.725,106.2637,57766370.0,64.8037,69.26435000000001,6.308311726999538
432,432,782.0,106.4883,65948240.0,73.8264,106.4883,58043170.0,64.9769,69.40165,6.257541460110357
433,433,783.0,106.6802,66139220.0,73.907,106.6802,58204650.0,65.0406,69.4738,6.269491564712403
434,434,784.0,106.8423,66306750.0,73.9818,106.8423,58280410.0,65.0264,69.5041,6.332424068238016
435,435,785.0,106.8983,66491780.0,74.1493,106.8983,58472520.0,65.2065,69.6779,6.323514522795051
436,436,786.0,106.875,66567950.0,74.2504,106.875,58529620.0,65.2844,69.76740000000001,6.339919400118581
437,437,787.0,106.8424,66606260.0,74.3158,106.8424,58619400.0,65.4045,69.86015,6.301240659187679
438,438,788.0,106.6772,66614150.0,74.4399,106.6772,58648550.0,65.5385,69.9892,6.2942403020539315
439,439,789.0,106.3126,66558580.0,74.6327,106.3126,58539010.0,65.6403,70.1365,6.358587019141913
440,440,790.0,105.8994,66343160.0,74.6814,105.8994,58362650.0,65.6979,70.18965,6.352293768789344
441,441,791.0,105.3277,66110560.0,74.8236,105.3277,58139730.0,65.8022,70.3129,6.37909311579632
442,442,792.0,104.7018,65853780.0,74.9785,104.7018,57952920.0,65.983,70.48075,6.3607790501635835
443,443,793.0,103.9745,65526910.0,75.1282,103.9745,57717400.0,66.1745,70.65135000000001,6.331221986709999
444,444,794.0,103.141,65132880.0,75.2799,103.141,57356850.0,66.2923,70.7861,6.355192906592215
445,445,795.0,102.3432,64774640.0,75.4495,102.3432,56905410.0,66.2833,70.8664,6.4814821777121345
446,446,796.0,101.2643,64153580.0,75.522,101.2643,56401730.0,66.3967,70.95935,6.452561510361609
447,447,797.0,100.2125,63594010.0,75.6494,100.2125,55952180.0,66.5588,71.1041,6.428024905054425
